Ano;Mês;Tipo Operação;Código Abreviado Produto;Nome SKU;volume;caixas;unidades;faturamento;cobertura
2023;1;"DIRETA";22202;"TONICA ANTARCTICA ZERO PET 1L SH C/06";232,92;3882;23292;142691,61;
2023;1;"DIRETA";18341;"PEPSI COLA PET 3000 ML C/04 SHRINK LISO .";127,2;1060;4240;31921,66;
2023;1;"DIRETA";7985;"GATORADE MARACUJA PET 500ML SIXPACK";373,11;12437;74622;300350,32;
2023;1;"DIRETA";19303;"TONICA ANTARCTICA LT 269ML SH C/15";63,71;1579;23685;39353,8;
2023;1;"DIRETA";9088;"SODA LIMONADA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";43,43;1034;12408;22926,75;
2023;1;"DIRETA";4409;"PEPSI TWIST PET 2L SHRINK C/6";482,64;4022;24132;126790,69;
2023;1;"DIRETA";7981;"GATORADE LARANJA PET 500ML SIXPACK";363,36;12112;72672;297013,59;
2023;1;"DIRETA";11191;"LIPTON PESSEGO PET 1,5 SHRINK C/6 HF";37,53;417;2502;11981,07;
2023;1;"DIRETA";503;"SUKITA PET 2L CAIXA C/6";2546,16;21218;127308;606744,73;
2023;1;"DIRETA";14842;"PEPSI COLA LT 269ML SH C/15";360,93;8945;134175;223812,98;
2023;1;"DIRETA";21391;"ÃGUA MINERAL S/ GÃS AMA PET 1,5L CAIXA C/6 NPAL";2,97;33;198;371,3;
2023;1;"DIRETA";14844;"GUARANA CHP ANTARCTICA LT 269ML SH C/15";642,86;15932;238980;401264,45;
2023;1;"DIRETA";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";263,68;6278;75336;140448,14;
2023;1;"DIRETA";13065;"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL";922,5;10250;61500;339859,1;
2023;1;"DIRETA";1166;"SUKITA UVA PET 2L CAIXA C/6";916,44;7637;45822;219207,36;
2023;1;"DIRETA";8418;"PEPSI COLA PET 1500 CX06";89,82;998;5988;22170,4;
2023;1;"DIRETA";8793;"H2OH LIMÃO C/GAS PET 1,5L CAIXA C/6";656,46;7294;43764;242672,73;
2023;1;"DIRETA";9093;"PEPSI TWIST LATA 350ML SH C/12 NPAL";50,78;1209;14508;27320,75;
2023;1;"DIRETA";9092;"TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";638,86;15211;182532;445763,09;
2023;1;"DIRETA";2350;"SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6";709,56;5913;35478;187736,89;
2023;1;"DIRETA";8921;"GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NPAL";367,42;5103;61236;188880,43;
2023;1;"DIRETA";19305;"TONICA ANTARCTICA ZERO LT 269ML SH C/15";55,64;1379;20685;35639,47;
2023;1;"DIRETA";7980;"GATORADE TANGERINA PET 500ML SIXPACK";510,51;17017;102102;403244,39;
2023;1;"DIRETA";8933;"SODA LIMONADA ANTARCTICA PET 600ML CX12 NPAL";63,65;884;10608;32195,49;
2023;1;"DIRETA";7983;"GATORADE MORANGO-MARACUJA PET 500ML SIXPACK";587,76;19592;117552;464866,92;
2023;1;"DIRETA";9085;"GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/12 NPAL";389,84;9282;111384;211864,79;
2023;1;"DIRETA";9276;"PEPSI ZERO PET 2L CAIXA C/6";944,64;7872;47232;247860,01;
2023;1;"DIRETA";504;"PEPSI COLA PET 2L CAIXA C/6";2433,6;20280;121680;644888,67;
2023;1;"DIRETA";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";700,73;29197;350364;450974,73;
2023;1;"DIRETA";7982;"GATORADE LIMÃO PET 500ML SIXPACK";505,05;16835;101010;404886,84;
2023;1;"DIRETA";18137;"GUARANA CHP ANTARCTICA PET 3L C/04 SHRINK LISO";302,88;2524;10096;76275,87;
2023;1;"DIRETA";8413;"GUARANA CHP ANTARCTICA DIET PET 1,5 SHRINK C/6";359,64;3996;23976;94356,99;
2023;1;"DIRETA";11190;"LIPTON LIMAO PET 1,5 SHRINK C/6 HF";66,24;736;4416;22146,96;
2023;1;"DIRETA";9089;"SUKITA LATA 350ML SH C/12 NPAL";207,86;4949;59388;113959,41;
2023;1;"DIRETA";2354;"SODA LIMONADA ANTARCTICA DIET PET 2L CAIXA C/6";104,28;869;5214;27636,44;
2023;1;"DIRETA";7703;"PEPSI COLA PET 1L CAIXA C/6";84,78;1413;8478;29795,03;
2023;1;"DIRETA";253;"SUKITA PET 1L CAIXA C/6";35,52;592;3552;9709,21;
2023;1;"DIRETA";9091;"TONICA ANTARCTICA LATA 350ML SH C/12 NPAL";934,58;22252;267024;652419,19;
2023;1;"DIRETA";9087;"SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 NPAL";139,02;3310;39720;75538,29;
2023;1;"DIRETA";1164;"SUKITA UVA LATA 350ML SH C/12 NPAL";54,39;1295;15540;29878,22;
2023;1;"DIRETA";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";227,22;3787;22722;80441,18;
2023;1;"DIRETA";8931;"SUKITA PET 600ML CX12 NPAL";108,43;1506;18072;56797,91;
2023;1;"DIRETA";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";1238,34;20639;247668;721929,16;
2023;1;"DIRETA";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";439,2;14640;87840;346597,4;
2023;1;"DIRETA";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";1123,5;7490;44940;300916,33;
2023;1;"DIRETA";13486;"FUSION PET 1L SH C/06";287,22;4787;28722;148785,22;
2023;1;"DIRETA";22200;"TONICA ANTARCTICA PET 1 L SH C/06";236,22;3937;23622;144398,47;
2023;1;"DIRETA";8919;"GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL";542,09;7529;90348;283295,08;
2023;1;"DIRETA";8791;"H2OH LIMÃO C/GAS PET 500ML CAIXA C/12";1076,04;17934;215208;632450,68;
2023;1;"DIRETA";7977;"GATORADE UVA PET 500ML SIXPACK";763,2;25440;152640;609563,33;
2023;1;"DIRETA";2353;"GUARANA CHP ANTARCTICA DIET PET 2L CAIXA C/6";1977;16475;98850;586257,38;
2023;1;"DIRETA";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";432,18;10290;123480;236662,1;
2023;1;"DIRETA";7945;"PEPSI COLA PET 2,5L CAIXA C/6";156,3;1042;6252;41732,22;
2023;1;"DIRETA";8411;"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6";3242,07;36023;216138;873910,89;
2023;1;"DIRETA";8923;"PEPSI COLA PET 600ML CX12 NPAL";44,57;619;7428;22111,58;
2023;1;"DIRETA";18266;"PEPSI COLA PET 200ML SH C/12";304,1;12671;152052;200260,6;
2023;1;"DIRETA";19309;"TONICA ANTARCTICA GENGIBRE LT 269ML SH C/15";30,46;755;11325;20183,62;
2023;1;"DIRETA";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";139,15;5798;69576;91584,38;
2023;1;"DIRETA";2349;"GUARANA CHP ANTARCTICA PET 2L CAIXA C/6";4974,96;41458;248748;1493174,72;
2023;1;"DIRETA";18268;"SUKITA PET 200ML SH C/12";221,21;9217;110604;145409,91;
2023;1;"DIRETA";19307;"TONICA ANTARCTICA 3 LIMOES LT 269ML SH C/15";33,37;827;12405;22004,17;
2023;1;"DIRETA";4293;"PEPSI BLACK PET 200ML SH C/12";44,28;1845;22140;28906,86;
2023;1;"DIRETA";2357;"BARE GUARANA PET 2L CAIXA C/6";14112,96;117608;705648;2690679,8;
2023;1;"DIRETA";21441;"SUKITA LIMAO PET 2L CAIXA C/6";384,96;3208;19248;92065,27;
2023;1;"DIRETA";22259;"SUKITA UVA PET 200ML SH C/12";60,34;2514;30168;38619,18;
2023;1;"DIRETA";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";622,9;14831;177972;404106,4;
2023;1;"DIRETA";19164;"GUARANA CHP ANTARCTICA PET 1L PACK C/2 MULTPACK";171,62;8581;17162;46987,9;
2023;1;"DIRETA";18475;"GUARANA CHP ANTARCTICA LATA 350ML SH C/18 NPAL";405,41;6435;115830;229656,72;
2023;1;"DIRETA";23163;"SUKITA TUBAINA PET 2L SHRINK C/6";23,88;199;1194;5627,63;
2023;1;"DIRETA";16810;"DO BEM TODO DIA UVA TETRAPAK 1L CX12";27,24;227;2724;16928,29;
2023;1;"DIRETA";15972;"DO BEM COCO TETRAPAK 1L CX12";12,6;105;1260;12170,4;
2023;1;"DIRETA";17163;"BARE GUARANA PET 1L CAIXA C/6";428,1;7135;42810;105226,89;
2023;1;"DIRETA";28512;"PEPSI BLACK PET 1,5 SHRINK C/6";12,42;138;828;3097,09;
2023;1;"DIRETA";15917;"LIPTON LIMAO PET 500ML SH C/12 NPAL";4,5;75;900;2111,41;
2023;1;"DIRETA";10389;"BARE GUARANA LATA 350ML CAIXA C/12 NPAL";152,71;3636;43632;83231,57;
2023;1;"DIRETA";22220;"FUSION PET 500ML SH C/12 NPAL";0,3;5;60;178;
2023;1;"DIRETA";16013;"DO BEM LARANJA TETRAPAK 1L CX12";31,44;262;3144;20308;
2023;1;"DIRETA";15915;"LIPTON PESSEGO PET 500ML SH C/12 NPAL";3,06;51;612;1581,3;
2023;1;"DIRETA";20943;"BARE GUARANA PET 200ML SH C/12";48,53;2022;24264;32850,03;
2023;1;"DIRETA";20717;"GUARANA CHP ANTARCTICA 100% NATURAL LT 260ML SH C 15";5,46;140;2100;7138,77;
2023;1;"DIRETA";19225;"RED BULL BR LATA 250ML CX C 24 NPAL .";1,02;17;408;2947,7;
2023;1;"DIRETA";29143;"PEPSI BLACK PET 1 L SH C/06 NPAL";0,48;8;48;171,65;
2023;1;"DIRETA";23297;"GUARANA CHP ANTARCTICA LATA 310ML SH C 15 NPAL";51,57;1109;16635;33056,12;
2023;1;"DIRETA";19321;"GUARANA ANTARCTICA ZERO PET 200ML SH C/12";1,92;80;960;1232,12;
2023;1;"DIRETA";15984;"DO BEM LIMONADA TETRAPAK 1L CX12";0,96;8;96;763,24;
2023;1;"DIRETA";16639;"DO BEM GOIABA TETRAPAK 1L CX12";0,12;1;12;80,31;
2023;1;"DIRETA";16637;"DO BEM PESSEGO TETRAPAK 1L CX12";0,6;5;60;432,81;
2023;11;"DIRETA";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";193,5;6450;38700;163056,49;
2023;11;"DIRETA";8791;"H2OH LIMÃO C/GAS PET 500ML CAIXA C/12";363,6;6060;72720;233512,96;
2023;11;"DIRETA";8793;"H2OH LIMÃO C/GAS PET 1,5L CAIXA C/6";305,28;3392;20352;100761,5;
2023;11;"DIRETA";7985;"GATORADE MARACUJA PET 500ML SIXPACK";160,32;5344;32064;137994,88;
2023;11;"DIRETA";13065;"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL";304,38;3382;20292;104591,15;
2023;11;"DIRETA";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";124,27;5178;62136;93781,64;
2023;11;"DIRETA";22259;"SUKITA UVA PET 200ML SH C/12";10,1;421;5052;6748,29;
2023;11;"DIRETA";8411;"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6";1149,21;12769;76614;325337,12;
2023;11;"DIRETA";503;"SUKITA PET 2L CAIXA C/6";2308,92;19241;115446;467121,44;
2023;11;"DIRETA";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";25,2;1050;12600;16220,25;
2023;11;"DIRETA";9276;"PEPSI ZERO PET 2L CAIXA C/6";836,04;6967;41802;237222,64;
2023;11;"DIRETA";28512;"PEPSI BLACK PET 1,5 SHRINK C/6";191,79;2131;12786;53514,3;
2023;11;"DIRETA";504;"PEPSI COLA PET 2L CAIXA C/6";1073,4;8945;53670;299991,81;
2023;11;"DIRETA";7983;"GATORADE MORANGO-MARACUJA PET 500ML SIXPACK";403,32;13444;80664;341048,28;
2023;11;"DIRETA";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";734,46;12241;146892;472188,4;
2023;11;"DIRETA";14844;"GUARANA CHP ANTARCTICA LT 269ML SH C/15";328,77;8148;122220;197419,85;
2023;11;"DIRETA";2353;"GUARANA CHP ANTARCTICA DIET PET 2L CAIXA C/6";822,6;6855;41130;257119,27;
2023;11;"DIRETA";9091;"TONICA ANTARCTICA LATA 350ML SH C/12 NPAL";229,36;5461;65532;177553,38;
2023;11;"DIRETA";9092;"TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";247,21;5886;70632;191086,68;
2023;11;"DIRETA";8933;"SODA LIMONADA ANTARCTICA PET 600ML CX12 NPAL";22,03;306;3672;11799,58;
2023;11;"DIRETA";18266;"PEPSI COLA PET 200ML SH C/12";283,61;11817;141804;181274,41;
2023;11;"DIRETA";7977;"GATORADE UVA PET 500ML SIXPACK";230,43;7681;46086;198434,31;
2023;11;"DIRETA";4409;"PEPSI TWIST PET 2L SHRINK C/6";217,44;1812;10872;60386,41;
2023;11;"DIRETA";22202;"TONICA ANTARCTICA ZERO PET 1L SH C/06";121,26;2021;12126;74616,99;
2023;11;"DIRETA";8921;"GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NPAL";161,78;2247;26964;91659,9;
2023;11;"DIRETA";4293;"PEPSI BLACK PET 200ML SH C/12";175,39;7308;87696;110954,24;
2023;11;"DIRETA";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";966,55;23013;276156;656970,07;
2023;11;"DIRETA";18268;"SUKITA PET 200ML SH C/12";202,66;8444;101328;129274,2;
2023;11;"DIRETA";9085;"GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/12 NPAL";360,65;8587;103044;246664,99;
2023;11;"DIRETA";8931;"SUKITA PET 600ML CX12 NPAL";34,56;480;5760;18803,13;
2023;11;"DIRETA";2349;"GUARANA CHP ANTARCTICA PET 2L CAIXA C/6";2858,4;23820;142920;890917,06;
2023;11;"DIRETA";22200;"TONICA ANTARCTICA PET 1 L SH C/06";130,8;2180;13080;81475,04;
2023;11;"DIRETA";19321;"GUARANA ANTARCTICA ZERO PET 200ML SH C/12";55,75;2323;27876;40932,72;
2023;11;"DIRETA";7980;"GATORADE TANGERINA PET 500ML SIXPACK";136,59;4553;27318;118239,76;
2023;11;"DIRETA";19303;"TONICA ANTARCTICA LT 269ML SH C/15";103,78;2572;38580;69421,21;
2023;11;"DIRETA";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";89,88;2140;25680;55589,1;
2023;11;"DIRETA";9089;"SUKITA LATA 350ML SH C/12 NPAL";202,15;4813;57756;122751,46;
2023;11;"DIRETA";1164;"SUKITA UVA LATA 350ML SH C/12 NPAL";20,96;499;5988;12711,8;
2023;11;"DIRETA";23463;"ÃGUA MINERAL S/ GÃS AMA GFA PET 500ML PACK C/12 NOVO SHAPE";8,46;141;1692;2102,58;
2023;11;"DIRETA";21074;"ÃGUA MINERAL S/ GÃS AMA LT SLEEK 350ML SH C 12 NPA";0,67;16;192;421,37;
2023;11;"DIRETA";2357;"BARE GUARANA PET 2L CAIXA C/6";3062,52;25521;153126;607418,23;
2023;11;"DIRETA";11190;"LIPTON LIMAO PET 1,5 SHRINK C/6 HF";26,1;290;1740;8792,13;
2023;11;"DIRETA";9093;"PEPSI TWIST LATA 350ML SH C/12 NPAL";33,81;805;9660;20505,89;
2023;11;"DIRETA";7982;"GATORADE LIMÃO PET 500ML SIXPACK";159,99;5333;31998;133900,89;
2023;11;"DIRETA";19307;"TONICA ANTARCTICA 3 LIMOES LT 269ML SH C/15";4,64;115;1725;2896,64;
2023;11;"DIRETA";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";464,77;11066;132792;277592,28;
2023;11;"DIRETA";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";386,1;2574;15444;107435,27;
2023;11;"DIRETA";25700;"FUSION PET 2L SHRINK C/6";31,44;262;1572;11787,81;
2023;11;"DIRETA";19309;"TONICA ANTARCTICA GENGIBRE LT 269ML SH C/15";14,57;361;5415;9210,03;
2023;11;"DIRETA";2350;"SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6";340,92;2841;17046;79903,21;
2023;11;"DIRETA";32067;"GATORADE BERRY BLUE PET 500ML SIXPACK";31,89;1063;6378;26517,43;
2023;11;"DIRETA";8919;"GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL";362,74;5038;60456;202023,71;
2023;11;"DIRETA";21391;"ÃGUA MINERAL S/ GÃS AMA PET 1,5L CAIXA C/6 NPAL";45,63;507;3042;6054,52;
2023;11;"DIRETA";18137;"GUARANA CHP ANTARCTICA PET 3L C/04 SHRINK LISO";124,2;1035;4140;32879,15;
2023;11;"DIRETA";11191;"LIPTON PESSEGO PET 1,5 SHRINK C/6 HF";21,78;242;1452;7245,46;
2023;11;"DIRETA";253;"SUKITA PET 1L CAIXA C/6";52,68;878;5268;18002,46;
2023;11;"DIRETA";10389;"BARE GUARANA LATA 350ML CAIXA C/12 NPAL";94,16;2242;26904;55927,28;
2023;11;"DIRETA";13486;"FUSION PET 1L SH C/06";21,06;351;2106;11904,6;
2023;11;"DIRETA";7981;"GATORADE LARANJA PET 500ML SIXPACK";116,22;3874;23244;101960,37;
2023;11;"DIRETA";29148;"FUSION LATA 250ML SH C 15";5,93;158;2370;6700,17;
2023;11;"DIRETA";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";83,1;1385;8310;30085,71;
2023;11;"DIRETA";23163;"SUKITA TUBAINA PET 2L SHRINK C/6";7,92;66;396;1803,19;
2023;11;"DIRETA";8418;"PEPSI COLA PET 1500 CX06";16,47;183;1098;4523,3;
2023;11;"DIRETA";7703;"PEPSI COLA PET 1L CAIXA C/6";110,46;1841;11046;37840,94;
2023;11;"DIRETA";17163;"BARE GUARANA PET 1L CAIXA C/6";185,4;3090;18540;44935,11;
2023;11;"DIRETA";21441;"SUKITA LIMAO PET 2L CAIXA C/6";320,64;2672;16032;60612,31;
2023;11;"DIRETA";29143;"PEPSI BLACK PET 1 L SH C/06 NPAL";82,02;1367;8202;27909,5;
2023;11;"DIRETA";8413;"GUARANA CHP ANTARCTICA DIET PET 1,5 SHRINK C/6";114,48;1272;7632;32026,74;
2023;11;"DIRETA";9087;"SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 NPAL";13,99;333;3996;8514,92;
2023;11;"DIRETA";7945;"PEPSI COLA PET 2,5L CAIXA C/6";67,05;447;2682;18736,91;
2023;11;"DIRETA";19305;"TONICA ANTARCTICA ZERO LT 269ML SH C/15";68,47;1697;25455;45345,75;
2023;11;"DIRETA";23731;"GATORADE MELANCIA-MORANGO PET 500ML SIXPACK";36,9;1230;7380;33528,08;
2023;11;"DIRETA";1166;"SUKITA UVA PET 2L CAIXA C/6";340,2;2835;17010;67258,04;
2023;11;"DIRETA";9088;"SODA LIMONADA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";20,41;486;5832;12530,86;
2023;11;"DIRETA";19164;"GUARANA CHP ANTARCTICA PET 1L PACK C/2 MULTPACK";107,06;5353;10706;29385,68;
2023;11;"DIRETA";21666;"RED BULL TROPICAL BR LATA 250ML FOUR PACK NPAL .";0,14;14;56;398,54;
2023;11;"DIRETA";19229;"RED BULL BR LATA 250ML SIX PACK NPAL .";0,03;2;12;85,23;
2023;11;"DIRETA";2354;"SODA LIMONADA ANTARCTICA DIET PET 2L CAIXA C/6";15;125;750;3501,77;
2023;11;"DIRETA";16013;"DO BEM LARANJA TETRAPAK 1L CX12";0,24;2;24;209,8;
2023;11;"DIRETA";18341;"PEPSI COLA PET 3000 ML C/04 SHRINK LISO .";13,08;109;436;3659,66;
2023;11;"DIRETA";15917;"LIPTON LIMAO PET 500ML SH C/12 NPAL";0,78;13;156;418,36;
2023;11;"DIRETA";14842;"PEPSI COLA LT 269ML SH C/15";61,09;1514;22710;36485,03;
2023;11;"DIRETA";23424;"PEPSI COLA LATA 310ML SH C 15 NPAL";0,23;5;75;149,18;
2023;11;"DIRETA";8923;"PEPSI COLA PET 600ML CX12 NPAL";8,14;113;1356;4386,99;
2023;11;"DIRETA";23297;"GUARANA CHP ANTARCTICA LATA 310ML SH C 15 NPAL";19,72;424;6360;12681,64;
2023;6;"DIRETA";504;"PEPSI COLA PET 2L CAIXA C/6";4217,76;35148;210888;1127923,57;
2023;6;"DIRETA";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";2883,3;48055;576660;1802074,23;
2023;6;"DIRETA";9276;"PEPSI ZERO PET 2L CAIXA C/6";2634,72;21956;131736;700863,02;
2023;6;"DIRETA";503;"SUKITA PET 2L CAIXA C/6";5258,28;43819;262914;1273718,11;
2023;6;"DIRETA";8791;"H2OH LIMÃO C/GAS PET 500ML CAIXA C/12";1508,52;25142;301704;944332,2;
2023;6;"DIRETA";1166;"SUKITA UVA PET 2L CAIXA C/6";1316,76;10973;65838;318346,52;
2023;6;"DIRETA";21441;"SUKITA LIMAO PET 2L CAIXA C/6";681,84;5682;34092;164365,08;
2023;6;"DIRETA";2349;"GUARANA CHP ANTARCTICA PET 2L CAIXA C/6";9433,68;78614;471684;2906294,87;
2023;6;"DIRETA";22202;"TONICA ANTARCTICA ZERO PET 1L SH C/06";282,12;4702;28212;174772;
2023;6;"DIRETA";18341;"PEPSI COLA PET 3000 ML C/04 SHRINK LISO .";85,08;709;2836;22102,67;
2023;6;"DIRETA";22200;"TONICA ANTARCTICA PET 1 L SH C/06";268,32;4472;26832;166853,37;
2023;6;"DIRETA";2354;"SODA LIMONADA ANTARCTICA DIET PET 2L CAIXA C/6";115,68;964;5784;26220,53;
2023;6;"DIRETA";18137;"GUARANA CHP ANTARCTICA PET 3L C/04 SHRINK LISO";283,68;2364;9456;74818,2;
2023;6;"DIRETA";7982;"GATORADE LIMÃO PET 500ML SIXPACK";1227;40900;245400;995262,09;
2023;6;"DIRETA";7983;"GATORADE MORANGO-MARACUJA PET 500ML SIXPACK";1410,42;47014;282084;1148203,59;
2023;6;"DIRETA";13486;"FUSION PET 1L SH C/06";642,06;10701;64206;334146,64;
2023;6;"DIRETA";7980;"GATORADE TANGERINA PET 500ML SIXPACK";1016,58;33886;203316;829540,95;
2023;6;"DIRETA";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";919,47;30649;183894;745570,18;
2023;6;"DIRETA";7977;"GATORADE UVA PET 500ML SIXPACK";1312,29;43743;262458;1056475;
2023;6;"DIRETA";7981;"GATORADE LARANJA PET 500ML SIXPACK";955,08;31836;191016;777257,34;
2023;6;"DIRETA";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";951,18;15853;95118;343837,46;
2023;6;"DIRETA";25700;"FUSION PET 2L SHRINK C/6";670,44;5587;33522;250251,14;
2023;6;"DIRETA";23163;"SUKITA TUBAINA PET 2L SHRINK C/6";15,84;132;792;3872,72;
2023;6;"DIRETA";7985;"GATORADE MARACUJA PET 500ML SIXPACK";803,46;26782;160692;641382,89;
2023;6;"DIRETA";2357;"BARE GUARANA PET 2L CAIXA C/6";17388,36;144903;869418;3321159,72;
2023;6;"DIRETA";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";196,97;8207;98484;126400,39;
2023;6;"DIRETA";7945;"PEPSI COLA PET 2,5L CAIXA C/6";236,55;1577;9462;64620,5;
2023;6;"DIRETA";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";1852,87;77203;926436;1378999,3;
2023;6;"DIRETA";29143;"PEPSI BLACK PET 1 L SH C/06 NPAL";45,42;757;4542;15364,37;
2023;6;"DIRETA";4293;"PEPSI BLACK PET 200ML SH C/12";233,16;9715;116580;148927,71;
2023;6;"DIRETA";7703;"PEPSI COLA PET 1L CAIXA C/6";113,82;1897;11382;39578,39;
2023;6;"DIRETA";253;"SUKITA PET 1L CAIXA C/6";109,44;1824;10944;36706,43;
2023;6;"DIRETA";23463;"ÃGUA MINERAL S/ GÃS AMA GFA PET 500ML PACK C/12 NOVO SHAPE";81,96;1366;16392;20197,83;
2023;6;"DIRETA";19164;"GUARANA CHP ANTARCTICA PET 1L PACK C/2 MULTPACK";383,98;19199;38398;105072,9;
2023;6;"DIRETA";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";1318,2;8788;52728;345005,62;
2023;6;"DIRETA";16639;"DO BEM GOIABA TETRAPAK 1L CX12";8,4;70;840;5621,78;
2023;6;"DIRETA";17163;"BARE GUARANA PET 1L CAIXA C/6";1859,16;30986;185916;462021,23;
2023;6;"DIRETA";18266;"PEPSI COLA PET 200ML SH C/12";329,57;13732;164784;214498,14;
2023;6;"DIRETA";19321;"GUARANA ANTARCTICA ZERO PET 200ML SH C/12";86,04;3585;43020;56262,52;
2023;6;"DIRETA";2350;"SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6";1231,68;10264;61584;287549,9;
2023;6;"DIRETA";2353;"GUARANA CHP ANTARCTICA DIET PET 2L CAIXA C/6";2284,2;19035;114210;705305,99;
2023;6;"DIRETA";4409;"PEPSI TWIST PET 2L SHRINK C/6";837,12;6976;41856;225129,45;
2023;6;"DIRETA";18268;"SUKITA PET 200ML SH C/12";597,1;24879;298548;388505,09;
2023;6;"DIRETA";22259;"SUKITA UVA PET 200ML SH C/12";106,06;4419;53028;68783,74;
2023;6;"DIRETA";15972;"DO BEM COCO TETRAPAK 1L CX12";1,68;14;168;1732,72;
2023;6;"DIRETA";16013;"DO BEM LARANJA TETRAPAK 1L CX12";1,44;12;144;1338,99;
2023;6;"DIRETA";15917;"LIPTON LIMAO PET 500ML SH C/12 NPAL";0,48;8;96;257,69;
2023;6;"DIRETA";22220;"FUSION PET 500ML SH C/12 NPAL";0,78;13;156;462,71;
2023;6;"DIRETA";16635;"DO BEM MANGA TETRAPAK 1L CX12";0,36;3;36;286,21;
2023;6;"DIRETA";10389;"BARE GUARANA LATA 350ML CAIXA C/12 NPAL";325,33;7746;92952;188973,4;
2023;6;"DIRETA";9088;"SODA LIMONADA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";62,96;1499;17988;35777,3;
2023;6;"DIRETA";1164;"SUKITA UVA LATA 350ML SH C/12 NPAL";222,1;5288;63456;130719,77;
2023;6;"DIRETA";9093;"PEPSI TWIST LATA 350ML SH C/12 NPAL";118,73;2827;33924;69641,94;
2023;6;"DIRETA";9089;"SUKITA LATA 350ML SH C/12 NPAL";486,07;11573;138876;284984,96;
2023;6;"DIRETA";9087;"SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 NPAL";392,32;9341;112092;228406,43;
2023;6;"DIRETA";9085;"GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/12 NPAL";1102,67;26254;315048;647562,97;
2023;6;"DIRETA";9091;"TONICA ANTARCTICA LATA 350ML SH C/12 NPAL";1333,04;31739;380868;970927,85;
2023;6;"DIRETA";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";947,73;22565;270780;544785,26;
2023;6;"DIRETA";9092;"TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";962,39;22914;274968;733753,27;
2023;6;"DIRETA";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";2140,4;50962;611544;1441010,09;
2023;6;"DIRETA";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";802,79;19114;229368;466734,4;
2023;6;"DIRETA";8931;"SUKITA PET 600ML CX12 NPAL";99,94;1388;16656;52725,52;
2023;6;"DIRETA";8923;"PEPSI COLA PET 600ML CX12 NPAL";28,73;399;4788;15507,94;
2023;6;"DIRETA";8921;"GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NPAL";455,9;6332;75984;243036,46;
